customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Prob,Churn_Predicted
3847-BAERP,Female,No,No,No,10,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,No,0.4374978815413635,No
1196-AMORA,Male,No,No,No,7,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,73.6,520.0,Yes,0.7981316334361739,Yes
4282-YMKNA,Female,No,No,No,9,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,74.75,706.6,Yes,0.842164249188222,Yes
1453-RZFON,Female,No,No,Yes,1,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,49.9,49.9,No,0.5603044712805544,Yes
8263-OKETD,Female,No,No,No,20,Yes,Yes,DSL,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,No,0.4576011138565808,No
0670-KDOMA,Female,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,0.5095281252627656,Yes
2476-YGEFM,Female,No,No,No,29,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),76.0,2215.25,No,0.6720268119104128,Yes
8687-BAFGU,Male,No,No,No,1,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,74.0,74.0,No,0.6988859252766205,Yes
0641-EVBOJ,Male,No,No,No,3,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,82.3,214.4,No,0.5950449623146339,Yes
0829-XXPLX,Female,No,No,No,20,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,No,0.682164007181761,Yes
9974-JFBHQ,Male,No,No,Yes,64,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,No/No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,No,0.4183898463558524,No
5356-RHIPP,Male,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,0.5092123113331339,Yes
6624-JDRDS,Female,No,No,No,6,No,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Bank transfer (automatic),29.45,161.45,No,0.3494494163199999,No
0608-JDVEC,Male,No,Yes,No,50,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Electronic check,19.8,1013.2,No,0.0219723411719644,No
9780-FKVVF,Male,No,No,No,6,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,No,0.6154258944243982,Yes
1919-RTPQD,Male,No,Yes,Yes,7,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,44.75,333.65,No,0.703716675307549,Yes
5214-NLTIT,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Two year,Yes,Credit card (automatic),90.8,6511.8,No,0.1649305933141638,No
3345-PBBFH,Male,No,Yes,No,8,Yes,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,No,0.6128597566377746,Yes
5055-BRMNE,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No/No internet service,No/No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,No,0.0660825852982591,No
9189-JWSHV,Female,Yes,Yes,No,24,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,2264.05,Yes,0.8700928983326487,Yes
2190-PHBHR,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,No,0.0668503139939151,No
2650-GYRYL,Male,No,Yes,Yes,33,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,No,0.092334925078382,No
0746-JTRFU,Male,No,No,No,2,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,25.05,56.35,Yes,0.6932812444549783,Yes
5208-FVQKB,Male,No,Yes,No,70,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,Yes,Two year,No,Mailed check,67.95,4664.15,No,0.0162105717534693,No
7184-LRUUR,Female,No,No,No,22,Yes,No/No phone service,DSL,No/No internet service,Yes,Yes,No/No internet service,Yes,No/No internet service,One year,No,Bank transfer (automatic),65.25,1441.8,No,0.3183726049806937,No
6627-CFOSN,Female,No,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,No,0.4661484023637481,No
3982-JGSFD,Male,No,No,No,36,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Credit card (automatic),20.35,695.85,No,0.0731810558540619,No
1574-DYCWE,Female,No,Yes,Yes,51,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,19.95,1028.75,No,0.0178689714711369,No
7247-XOZPB,Male,No,Yes,No,53,Yes,Yes,DSL,Yes,No/No internet service,Yes,Yes,Yes,No/No internet service,One year,No,Bank transfer (automatic),77.4,4155.95,No,0.1140329348711019,No
2466-FCCPT,Female,No,Yes,Yes,20,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Bank transfer (automatic),19.7,395.6,No,0.1073535337543634,No
6211-WWLTF,Male,No,Yes,No,63,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,Yes,Yes,Two year,No,Credit card (automatic),99.7,6330.4,No,0.1054249692887405,No
4826-TZEVA,Female,No,No,No,40,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),74.8,2971.7,No,0.4164495681615404,No
6016-NXBNJ,Male,No,No,No,35,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Mailed check,19.15,638.0,No,0.101084073288346,No
9138-EFSMO,Male,No,Yes,Yes,26,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,No,0.4384994556709037,No
0576-WNXXC,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,Yes,0.8080693248284165,Yes
4632-XJMEX,Male,No,No,Yes,53,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,One year,No,Credit card (automatic),62.85,3419.5,No,0.0387853319825392,No
8910-LEDAG,Male,Yes,Yes,No,34,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),71.55,2427.35,No,0.5367580202299007,Yes
3452-GWUIN,Female,Yes,Yes,No,19,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,No,0.8830353516259923,Yes
2716-GFZOR,Male,No,Yes,No,43,Yes,No/No phone service,Fiber optic,Yes,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,No,0.3819285452686816,No
3724-UCSHY,Male,No,Yes,Yes,6,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.55,122.9,No,0.386345370751972,No
8626-XHBIE,Male,No,No,Yes,56,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,Yes,Mailed check,24.8,1424.2,No,0.0244571205917526,No
4628-CTTLA,Male,No,No,No,57,No,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Electronic check,39.3,2111.45,Yes,0.2697636689825962,No
3192-LNKRK,Male,No,Yes,Yes,34,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Mailed check,84.05,2909.95,No,0.7745959764281286,Yes
4439-YRNVD,Female,No,No,No,10,No,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,36.25,374.0,No,0.3569486905155926,No
2876-VBBBL,Female,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,Yes,0.5095281252627656,Yes
6834-NXDCA,Female,No,No,No,13,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,23.9,300.8,Yes,0.6000485973152665,Yes
2208-UGTGR,Male,No,No,No,56,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,No,0.6788183491367723,Yes
3005-TYFRD,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,No,0.6701077715980498,Yes
8670-MEFCP,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,No,0.077896427456089,No
3079-BCHLN,Male,No,Yes,No,47,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Bank transfer (automatic),19.9,942.95,No,0.0447796851329185,No
7777-UNYHB,Female,No,Yes,Yes,12,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),20.1,232.4,No,0.3293795428200652,No
5597-GLBUC,Female,No,No,No,1,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Electronic check,85.45,85.45,Yes,0.8927910699750948,Yes
7278-CKDNC,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,80.5,2088.45,No,0.747322049573696,Yes
2748-MYRVK,Female,No,No,No,63,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,One year,No,Bank transfer (automatic),99.9,6137.0,Yes,0.328428102334518,No
8450-UYIBU,Female,Yes,No,No,35,No,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Electronic check,39.85,1434.6,No,0.5469992501354728,Yes
2969-VAPYH,Female,No,No,No,67,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,One year,No,Credit card (automatic),60.5,3870.0,No,0.0236020251864159,No
4822-YCXMX,Male,No,No,No,25,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,84.8,2043.45,Yes,0.8310673009707035,Yes
7181-OQCUT,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,No,0.7376737471964856,Yes
8474-UMLNT,Female,No,No,No,13,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,No,0.2858122512103639,No
9821-POOTN,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,75.2,2576.2,Yes,0.7458075165411076,Yes
3836-FZSDJ,Male,Yes,Yes,No,71,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),24.85,1901.0,No,0.0093892500793017,No
9142-XMYJH,Female,No,No,No,29,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,No,0.1640001941815087,No
6559-ILWKJ,Male,No,Yes,No,71,No,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,Two year,No,Electronic check,49.35,3515.25,Yes,0.0367990220545752,No
0187-QSXOE,Male,Yes,Yes,No,7,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,No,0.8897169022603086,Yes
7733-UDMTP,Female,Yes,No,No,57,No,No/No phone service,DSL,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,No,0.4058895065372625,No
2649-HWLYB,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,No/No internet service,Yes,Yes,No/No internet service,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,No,0.0332511191941453,No
5214-CHIWJ,Male,No,No,No,27,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,20.3,595.05,No,0.1036703391297895,No
4229-CZMLL,Male,No,No,No,6,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,74.9,469.8,Yes,0.8511602591436538,Yes
6904-JLBGY,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,No,0.0830982675565411,No
2465-BLLEU,Male,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,No,0.5063696853062342,Yes
1685-VAYJF,Male,No,No,No,11,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),45.2,492.0,No,0.5542558388449599,Yes
8874-EJNSR,Male,No,Yes,Yes,39,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,25.2,987.95,No,0.032029330669465,No
